Thank you very much. Good afternoon. I am honored to be in the timeless city of Cairo, and to be hosted by two remarkable institutions. For over a thousand years, Al-Azhar has stood as a beacon of Islamic learning; and for over a century, Cairo University has been a source of Egypt's advancement. And together, you represent the harmony between tradition and progress. I'm grateful for your hospitality, and the hospitality of the people of Egypt. And I'm also proud to carry with me the goodwill of the American people, and a greeting of peace from Muslim communities in my country: Assalaamu alaykum. (Applause.)	Je vous remercie. Bonjour à tous. C'est pour moi un honneur de me trouver dans cette ville intemporelle qu'est le Caire et d'être reçu par deux institutions remarquables. Depuis plus de mille ans, Al-Azhar est un haut lieu de transmission du savoir dans le monde musulman et, depuis plus d'un siècle, l'université du Caire est une source de progrès pour l'Égypte. Ensemble, vous représentez l'harmonie entre la tradition et le progrès. Je vous suis reconnaissant de votre hospitalité et de celle du peuple égyptien. Je suis fier aussi de vous transmettre la bonne volonté du peuple américain et une salutation de paix de la part des communautés musulmanes de mon pays : « Salamm aleïkoum ». (Applaudissements)	Es un honor para mí estar en la ciudad eterna de El Cairo, y tener como anfitriones a dos eminentes instituciones. Durante más de mil años, Al-Azhar ha sido un modelo de enseñanza islámica y durante más de un siglo, la Universidad de El Cairo ha sido una fuente de adelantos para Egipto. Juntas, representan la armonía entre la tradición y el progreso. Agradezco su hospitalidad y la hospitalidad del pueblo de Egipto. También es un orgullo para mí ser el portador de la buena voluntad del pueblo estadounidense y del saludo de paz de las comunidades musulmanas en mi país: salam aleicom.
We meet at a time of great tension between the United States and Muslims around the world -- tension rooted in historical forces that go beyond any current policy debate. The relationship between Islam and the West includes centuries of coexistence and cooperation, but also conflict and religious wars. More recently, tension has been fed by colonialism that denied rights and opportunities to many Muslims, and a Cold War in which Muslim-majority countries were too often treated as proxies without regard to their own aspirations. Moreover, the sweeping change brought by modernity and globalization led many Muslims to view the West as hostile to the traditions of Islam.	Notre rencontre survient à un moment de grande tension entre les États-Unis et les musulmans du monde entier - tension ancrée dans des forces historiques qui dépassent le cadre des débats actuels de politique générale. Les relations entre l'islam et l'Occident se caractérisent par des siècles de coexistence et de coopération, mais aussi par des conflits et des guerres de religion. Dans un passé relativement plus récent, les tensions ont été nourries par le colonialisme qui a privé beaucoup de musulmans de droits et de chances de réussir, ainsi que par une guerre froide qui s'est trop souvent déroulée par acteurs interposés, dans des pays à majorité musulmane et au mépris de leurs propres aspirations. En outre, les mutations de grande envergure qui sont nées de la modernité et de la mondialisation ont poussé beaucoup de musulmans à voir dans l'Occident un élément hostile aux traditions de l'islam.	Nos congregamos en un momento de tensión entre Estados Unidos y musulmanes alrededor del mundo, tensión arraigada en fuerzas históricas que van más allá de cualquier debate sobre política actual. La relación entre el Islam y el Occidente incluye siglos de coexistencia y cooperación, pero también conflictos y guerras religiosas. Recientemente, la tensión ha sido alimentada por el colonialismo que les negó derechos y oportunidades a muchos musulmanes, y una Guerra Fría en la que a menudo se utilizaba a los países de mayoría musulmana como agentes, sin tener en cuenta sus aspiraciones propias. Además, el cambio arrollador causado por la modernidad y la globalización han llevado a muchos musulmanes a considerar que el Occidente es hostil con las tradiciones del Islam.
Violent extremists have exploited these tensions in a small but potent minority of Muslims. The attacks of September 11, 2001 and the continued efforts of these extremists to engage in violence against civilians has led some in my country to view Islam as inevitably hostile not only to America and Western countries, but also to human rights. All this has bred more fear and more mistrust.	Des extrémistes violents ont exploité ces tensions auprès d'une minorité de musulmans, qui pour être réduite n'en est pas moins puissante. Les attentats du 11 septembre 2001, conjugués à la poursuite des actions violentes engagées par ces extrémistes contre des civils, ont amené certains dans mon pays à juger l'islam inévitablement hostile non seulement à l'Amérique et aux pays occidentaux, mais aussi aux droits de l'homme. La peur et la méfiance se sont ainsi accentuées.	Extremistas violentos se han aprovechado de estas tensiones entre una minoría pequeña pero capaz de musulmanes. Los ataques del 11 de septiembre del 2001 y los esfuerzos continuos de estos extremistas de actuar violentamente contra civiles han llevado a algunas personas en mi país a considerar al Islam inevitablemente hostil no sólo con Estados Unidos y los países del Occidente, sino también con los derechos humanos. Esto ha engendrado más temor y más desconfianza.
So long as our relationship is defined by our differences, we will empower those who sow hatred rather than peace, those who promote conflict rather than the cooperation that can help all of our people achieve justice and prosperity. And this cycle of suspicion and discord must end.	Tant que notre relation restera définie par nos différences, nous donnerons du pouvoir à ceux qui sèment la haine et non la paix et qui encouragent le conflit au lieu de la coopération qui peut aider nos deux peuples à connaître la justice et la prospérité. C'est ce cycle de la méfiance et de la discorde qui doit être brisé.	Mientras nuestra relación sea definida por nuestras diferencias, les otorgaremos poder a quienes siembran el odio en vez de la paz, y a quienes promueven el conflicto en vez de la cooperación que puede ayudar a todos nuestros pueblos a lograr la justicia y la prosperidad. Éste ciclo de suspicacia y discordia debe terminar.
I've come here to Cairo to seek a new beginning between the United States and Muslims around the world, one based on mutual interest and mutual respect, and one based upon the truth that America and Islam are not exclusive and need not be in competition. Instead, they overlap, and share common principles -- principles of justice and progress; tolerance and the dignity of all human beings.	Je suis venu ici au Caire en quête d'un nouveau départ pour les États-Unis et les musulmans du monde entier, un départ fondé sur l'intérêt mutuel et le respect mutuel, et reposant sur la proposition vraie que l'Amérique et l'islam ne s'excluent pas et qu'ils n'ont pas lieu de se faire concurrence. Bien au contraire, l'Amérique et l'islam se recoupent et se nourrissent de principes communs, à savoir la justice et le progrès, la tolérance et la dignité de chaque être humain.	He venido aquí a buscar un nuevo comienzo para Estados Unidos y musulmanes alrededor del mundo, que se base en intereses mutuos y el respeto mutuo; y que se base en el hecho de que Estados Unidos y el Islam no se excluyen mutuamente y no es necesario que compitan. Por el contrario: coinciden en parte y tienen principios comunes, principios de justicia, progreso, tolerancia y el respeto por la dignidad de todos los seres humanos.
I do so recognizing that change cannot happen overnight. I know there's been a lot of publicity about this speech, but no single speech can eradicate years of mistrust, nor can I answer in the time that I have this afternoon all the complex questions that brought us to this point. But I am convinced that in order to move forward, we must say openly to each other the things we hold in our hearts and that too often are said only behind closed doors. There must be a sustained effort to listen to each other; to learn from each other; to respect one another; and to seek common ground. As the Holy Koran tells us, "Be conscious of God and speak always the truth." (Applause.) That is what I will try to do today -- to speak the truth as best I can, humbled by the task before us, and firm in my belief that the interests we share as human beings are far more powerful than the forces that drive us apart.	Ce faisant, je reconnais que le changement ne se produira pas du jour au lendemain. Il y a eu beaucoup de publicité à propos de mon discours, mais aucun discours ne peut éradiquer des années de méfiance, et dans l'espace de cet après-midi, je n'ai pas la réponse non plus aux questions complexes qui nous ont menés au point où nous sommes maintenant. Mais je suis convaincu que pour aller de l'avant, nous devons dire ouvertement entre nous ce que nous recelons dans notre cœur et que trop souvent nous n'exprimons qu'à huis clos. Nous devons consentir un effort soutenu afin de nous mettre à l'écoute et d'apprendre les uns des autres ; de nous respecter mutuellement et de rechercher un terrain d'entente. Comme le dit le Saint Coran, « Crains Dieu et dis toujours la vérité ». (Applaudissements) C'est ce que je vais essayer de faire aujourd'hui - de dire la vérité de mon mieux, rendu humble par la tâche qui nous attend et ferme dans ma conviction que les intérêts que nous partageons parce que nous sommes des êtres humains sont beaucoup plus puissants que les forces qui nous séparent.	Lo hago sabiendo que el cambio no puede suceder de la noche a la mañana. Ningún discurso por su cuenta puede acabar con años de desconfianza, ni puedo en el tiempo que tengo contestar todas las preguntas complejas que nos han traído a este momento. Pero estoy convencido que para progresar, debemos decir abiertamente lo que pensamos, y demasiadas veces, eso se dice solamente detrás de puertas cerradas. Debe haber un esfuerzo sostenido de escucharnos unos a los otros, de aprender unos de otros; de respetarnos unos a los otros, y de buscar terreno común. Como nos dice el Sagrado Corán, “Tengan conciencia de Dios y digan siempre la verdad”. Eso es lo que trataré de hacer: decir la verdad de la manera más clara posible, reconociendo humildemente la tarea que nos queda por delante, con la firme convicción de que los intereses que compartimos como seres humanos son mucho más poderosos que las fuerzas que nos dividen.
Now part of this conviction is rooted in my own experience. I'm a Christian, but my father came from a Kenyan family that includes generations of Muslims. As a boy, I spent several years in Indonesia and heard the call of the azaan at the break of dawn and at the fall of dusk. As a young man, I worked in Chicago communities where many found dignity and peace in their Muslim faith.	Cette conviction s'enracine en partie dans mon vécu. Je suis chrétien, mais mon père était issu d'une famille kényane qui compte des générations de musulmans. Enfant, j'ai passé plusieurs années en Indonésie où j'ai entendu l'appel à la prière (azan) à l'aube et au crépuscule. Jeune homme, j'ai travaillé dans des quartiers de Chicago où j'ai côtoyé beaucoup de gens qui trouvaient la dignité et la paix dans leur foi musulmane.	Parte de esta convicción está arraigada en mi propia experiencia. Soy cristiano, pero mi padre pertenecía a una familia en Kenia que incluye a varias generaciones de musulmanes. De niño, pasé varios años en Indonesia y escuché el llamado del Azán al amanecer y atardecer. De joven, trabajé en comunidades de Chicago donde muchos encontraban dignidad y paz en su religión musulmán.
As a student of history, I also know civilization's debt to Islam. It was Islam -- at places like Al-Azhar -- that carried the light of learning through so many centuries, paving the way for Europe's Renaissance and Enlightenment. It was innovation in Muslim communities -- (applause) -- it was innovation in Muslim communities that developed the order of algebra; our magnetic compass and tools of navigation; our mastery of pens and printing; our understanding of how disease spreads and how it can be healed. Islamic culture has given us majestic arches and soaring spires; timeless poetry and cherished music; elegant calligraphy and places of peaceful contemplation. And throughout history, Islam has demonstrated through words and deeds the possibilities of religious tolerance and racial equality. (Applause.)	Féru d'histoire, je sais aussi la dette que la civilisation doit à l'islam. C'est l'islam - dans des lieux tels qu'Al-Azhar -, qui a brandi le flambeau du savoir pendant de nombreux siècles et ouvert la voie à la Renaissance et au Siècle des Lumières en Europe. C'est de l'innovation au sein des communautés musulmanes (Applaudissements) - c'est de l'innovation au sein des communautés musulmanes que nous viennent l'algèbre, le compas et les outils de navigation, notre maîtrise de l'écriture et de l'imprimerie, notre compréhension des mécanismes de propagation des maladies et des moyens de les guérir. La culture islamique nous a donné la majesté des arcs et l'élan des flèches de pierre vers le ciel, l'immortalité de la poésie et l'inspiration de la musique, l'élégance de la calligraphie et la sérénité des lieux de contemplation. Et tout au long de l'histoire, l'islam a donné la preuve, en mots et en actes, des possibilités de la tolérance religieuse et de l'égalité raciale. (Applaudissements)	Como estudioso de la historia, sé también que la civilización tiene una deuda con el Islam. Fue el Islam –en lugares como la Universidad Al-Azhar– el que llevó la antorcha del aprendizaje durante muchos siglos y preparó el camino para el Renacimiento y el Siglo de las Luces en Europa. Fueron las comunidades musulmanas las que inventaron nuestra brújula magnética y herramientas de navegación; las que desarrollaron el álgebra; nuestra pericia con la pluma y la impresión; nuestro entendimiento del proceso de contagio de las enfermedades y las formas de curarlas. La cultura islámica nos ha brindado majestuosos arcos y altísimas torres; poesía y música de eterna belleza; elegante caligrafía y lugares de contemplación pacífica. Y en toda la historia, el Islam ha demostrado por medio de sus palabras y actos las posibilidades de la tolerancia religiosa e igualdad de las razas.
I also know that Islam has always been a part of America's story. The first nation to recognize my country was Morocco. In signing the Treaty of Tripoli in 1796, our second President, John Adams, wrote, "The United States has in itself no character of enmity against the laws, religion or tranquility of Muslims." And since our founding, American Muslims have enriched the United States. They have fought in our wars, they have served in our government, they have stood for civil rights, they have started businesses, they have taught at our universities, they've excelled in our sports arenas, they've won Nobel Prizes, built our tallest building, and lit the Olympic Torch. And when the first Muslim American was recently elected to Congress, he took the oath to defend our Constitution using the same Holy Koran that one of our Founding Fathers -- Thomas Jefferson -- kept in his personal library. (Applause.)	Je sais aussi que l'islam a de tout temps fait partie de l'histoire de l'Amérique. C'est le Maroc qui fut le premier pays à reconnaître mon pays. En signant le traité de Tripoli en 1796, notre deuxième président, John Adams, nota ceci : « Les États-Unis n'ont aucun caractère hostile aux lois, à la religion ou la tranquillité des musulmans. » Depuis notre fondation, les musulmans américains enrichissent les États-Unis. Ils ont combattu dans nos guerres, servi le gouvernement, pris la défense des droits civils, créé des entreprises, enseigné dans nos universités, brillé dans le domaine des sports, remporté des prix Nobel, construit notre plus haut immeuble et allumé le flambeau olympique. Et, récemment, le premier Américain musulman qui a été élu au Congrès a fait le serment de défendre notre Constitution sur le Coran que l'un de nos Pères fondateurs, Thomas Jefferson, conservait dans sa bibliothèque personnelle. (Applaudissements)	Sé también que el Islam siempre ha sido parte de la historia de Estados Unidos. La primera nación en reconocer a mi país fue Marruecos. Al firmar el Tratado de Trípoli en 1796, nuestro segundo presidente, John Adams, escribió, "Estados Unidos no tiene ninguna enemistad con las leyes, religión o tranquilidad de los musulmanes". Y desde nuestra fundación, los musulmanes estadounidenses han enriquecido a Estados Unidos. Lucharon en nuestras guerras, trabajaron para el gobierno, defendieron los derechos civiles, abrieron negocios, enseñaron en nuestras universidades, sobresalieron en nuestros estadios deportivos, ganaron premios Nóbel, construyeron nuestro más alto rascacielos y encendieron la antorcha olímpica. Y cuando el primer musulmán estadounidense fue elegido recientemente al Congreso y juró defender nuestra Constitución usó el mismo Sagrado Corán que uno de nuestros fundadores, Thomas Jefferson, tenía en su biblioteca personal.
So I have known Islam on three continents before coming to the region where it was first revealed. That experience guides my conviction that partnership between America and Islam must be based on what Islam is, not what it isn't. And I consider it part of my responsibility as President of the United States to fight against negative stereotypes of Islam wherever they appear. (Applause.)	J'ai donc connu l'islam sur trois continents avant de venir dans la région où il a été révélé pour la première fois. Cette expérience guide ma conviction que le partenariat entre l'Amérique et l'islam doit se fonder sur ce qu'est l'islam, et non sur ce qu'il n'est pas, et j'estime qu'il est de mon devoir de président des États-Unis de combattre les stéréotypes négatifs de l'islam où qu'ils se manifestent. (Applaudissements)	Entonces, conocí el Islam en tres continentes antes de venir a la región donde fue originalmente revelado. Esa experiencia guía mi convicción de que esa alianza entre Estados Unidos y el Islam se debe basar en lo que es el Islam, no en lo que no es, y considero que es parte de mi responsabilidad como Presidente de Estados Unidos luchar contra los estereotipos negativos del Islam dondequiera que surjan.
